source_row_key,source_row_number,source_key,date_key,category_variant_key,group_code_raw,group_description_raw,category_code_raw,category_description_raw,request_count,data_truth_class
41444e8f38daeca52d03e4ddcb702229c8a485150f87ce31dc3f8fee32b3a75b,7519,D2,20210401,def900ae2475ab0d5be86e52e7bc14a229e585c79477290aac357bb0c11a72b7,CSPrkInf,Park Infrastructure,CSBbqCln,BBQ Cleaning,1,real_public_reference
f3a45e5f39ec3b2177a36570682d7e4889e45843fce21c045efbb50bf58103a5,7520,D2,20210401,5b4bf2b36c9ad2a851fe279805454d4957ba9d3438c8946739c751a3089885ba,CSPrkInf,Park Infrastructure,CSBbqRpr,BBQ Repair/Maintainence,3,real_public_reference
cb29181f513f8236c5d3c577eecf21e38288be416394203e2b71dc1322048211,7521,D2,20210401,3f33350b7876821b07045d6bb6faba6f458ac0c8efa242d180d7240047274f31,CSPrkInf,Park Infrastructure,CSExstInf,Replace Existing Infrastructure,6,real_public_reference
9d13d23597eeae744418329af9a5d934f4ce92f0c0ed36f7efa4390843a79d42,7522,D2,20210401,eccb5cc15771a42c7a1d01d2e585ce80361d073c962fba0b42010a89adc23ba3,CSPrkInf,Park Infrastructure,CSFncIpr,Fencing (Imminent public risk),3,real_public_reference
baa12b21584af2d5d9235ec4aa229a0f0beec82aab5a8b088c6777ead386a978,7523,D2,20210401,f03230706fdcba0816375cc84847a3dc2be398e7db5e5646928893c68d68105e,CSPrkInf,Park Infrastructure,CSFncNpr,Fencing (No public risk),18,real_public_reference
97ad0a4e14948ffdfab60d007692323712740e1059bcd31db1d5e26f8fb2d44d,7524,D2,20210401,cb571ffed2c121666e2e71c7974e4c082173e0673f1daf39418f69075bfb47cf,CSPrkInf,Park Infrastructure,CSLighting,Lighting,23,real_public_reference
9d8801211b8b8e8a227ed351bbbd7acdfcf34c7ac772b84e33fdc830cee09c32,7525,D2,20210401,9ff9c2714913f21b9da6c576270800ff95cf67f146b5a05c50d9c78f116f974d,CSPrkInf,Park Infrastructure,CSNewInf,New Infrastructure,22,real_public_reference
86390a6e7aa6a286ff28edae4ce105a4f8a76ed848449ca0574cd2cd32a0ccad,7526,D2,20210401,27a41b0231e1e2e2b4936f2defc29720f967bae8a2f15ec467befcda7be7e942,CSPrkInf,Park Infrastructure,CSPbTltCln,Public toilet cleanliness,17,real_public_reference
2803064896cfeacf5882d1054dd4067312f6df943dea439f974bb05373eed803,7527,D2,20210401,9aee84f6b337eaafc7291e3b217a48be737ff70fec49b6771fc563da65cea8bf,CSPrkInf,Park Infrastructure,CSPbTltMnt,Public Toilet Maintenance,28,real_public_reference
c27c92beaedf257c7084d1c01cc73c2f71325ffbb872e3e1746627d441201091,7528,D2,20210401,7e15ec694ee1a873de6c3a7da355580cae3243042a5aa8bc71d0b8f87537de67,CSPrkInf,Park Infrastructure,CSPkFrnIpr,Park Infrastructure (Imminent public risk),2,real_public_reference
bfe629de1f00e421675c431319e0d553141c89da4766fa6e60dff7540b848a54,7529,D2,20210401,55d2f43c3ee2d7c61358fc4d876a6281f931cbd0cb2999c94cff1a8d61316b69,CSPrkInf,Park Infrastructure,CSPkFrnNpr,Park Infrastructure(No public risk),8,real_public_reference
b980d4f625858f29918a7f1d70d9300ebe9586e69f864e4e3e705de4d694c57d,7530,D2,20210401,08adef63ff1909bb8d2fff7f2b9bd54778054d98f3d6aecee0c5b5078a579a12,CSPrkInf,Park Infrastructure,CSPlyEqIpr,Play Equipment (Imminent public risk),8,real_public_reference
9e14421ad3179e46d9ec58bacc63de26a6a874373134047367b2f7bd5c78da54,7531,D2,20210401,6d41af049746304741ad4a0b2ab4ab180db8b81a8be4b7ff9eb0a259fac1828c,CSPrkInf,Park Infrastructure,CSPlyEqNpr,Play Equipment (No public risk),7,real_public_reference
930931f61f794e5632d912eb6b61296e9a5e0186903af9b54985e045c6e3c8e0,7532,D2,20210401,7ed2b11552c74658e6f71706638edc4886d08435d7be3c84995afde340e863f8,CSPrkInf,Park Infrastructure,CSPthRd,Pathways & Roadways,10,real_public_reference
4cfcdab30d5e1f24e0c267f3a452b2219f1f3bdffe1fd321afea2d16df7a0b9e,7533,D2,20210401,fa2599f3bd25a211c65847828030cf6b3a1aaac9376af1eaab21128ab60ed12d,CSPrkInf,Park Infrastructure,CSSignage,Signage,9,real_public_reference
adbac1a04db06d689c12a0e17a6b411f5acfe388a99e9228e5d9641f0688449a,7534,D2,20210401,2ad0c40d9d6cea6f07ba7e75e9a904ca24cfe37742798a23e2c03d96f5b28084,CSPrkIrig,Irrigation,CSIrrMaj,Irrigation High Priority,15,real_public_reference
41406bd7e24f0fb32f24ccf7bfcb0e3768ba62ceb7f7a367b9df3c2d8b1e1437,7535,D2,20210401,2e0d143a8e4473eadc1af8cdc01eace09e40a668e7d4ce6ccb61ecb863226469,CSPrkIrig,Irrigation,CSIrrMin,Irrigation Low Priority,20,real_public_reference
3135da048f95034e1ff4705bb951b0ec8d3d0b1737e185f09d0d99cd8d28caa3,7536,D2,20210401,6893c3bd54df85df9afe2f51236918ae6dd7fdee6c32d791aed2643210820921,CSPrkIrig,Irrigation,CSLnLoc,Line Location,15,real_public_reference
11d325dda3b49a5b3bdf5d46283a08860c93a30a5d0ae54773bff93de5b25d32,7537,D2,20210401,959fb48f5a9311e260a68f9653bd395c4bdb245e384c159d74e6f3ad86d4b720,CSPrkIrig,Irrigation,CSPkPlmMaj,Plumbing Maintenance High Priority,1,real_public_reference
39e2ab8073059b1c1206d5db446a7819f9938dbbc32a40a1f8f052181a2541ab,7538,D2,20210401,b410bf4571ff8f787d5ffa9bb59372136f7e0e4da0b10ac63fd65035df0276ae,CSPrkIrig,Irrigation,CSPkPlmMin,Plumbing Maintenance Low Priority,3,real_public_reference
286430fd3bfd07c16b1c5948d62388722cd9d8d4c60b003390d48378900c6182,7539,D2,20210401,ff16578d48c3108df6835a17e8af584b36050411cab24707c9717cbe64bf939a,CSPrkOpn,Parks and Open Space,CSDbPkNpr,Debris Pick Up,20,real_public_reference
4eb2bcf992d0ef0408d903c0ce428a05eabc281655ff45c4d37a1e00a3e31088,7540,D2,20210401,54387a8e382994bd9587e402661d1222a1a4958cb9436b1e241be6c6f12c0f56,CSPrkOpn,Parks and Open Space,CSFlorFol,Flora and Foliage Collection,1,real_public_reference
5ff8a212e6e6cb1876ef0c534bee485b2a7cf4b2328f0225e22e6ac192008a99,7541,D2,20210401,39c09d32384c53fbb85de9e87279bece07dbe54dc8c58a8606f20a6c3c2f61ed,CSPrkOpn,Parks and Open Space,CSGdBedHpp,Garden Bed,26,real_public_reference
1014b2ee00734faf91c5ea46e7d0c77adc1c2d65b9d52c27e36ed293a65a1f15,7542,D2,20210401,3f5eff077726bdb532435494564a238b58be8fcae6e3499cdcd37808e30a8c50,CSPrkOpn,Parks and Open Space,CSGrCutNpr,Grass Cutting (Non Scheduled),180,real_public_reference
cd11480628d12c120470a503c957450e7fbcb43cf9fb63e9b2209e590955587c,7543,D2,20210401,883f27a356dfe2a17ce12743bca03a15fa110424aa4ced81ce29adb5ea263d4f,CSPrkOpn,Parks and Open Space,CSHrbcd,Herbiciding,37,real_public_reference
7dfc7f0be8ac1b4733ded79e42a968c2283c3c25b461cadf9bebb374508a70f9,7544,D2,20210401,54bcc3e77fb293abc92a69ce28e4a8bf53f9c439ebae2b96f21daf56078784aa,CSPrkOpn,Parks and Open Space,CSPrkMaint,Maintenance for an Event,18,real_public_reference
eb1960b6ccc6c4430c0ea08ece3dfa0f0d1ada6a890bf711a03ce710cc6df8b1,7545,D2,20210401,752859a89921e73073a77b347cd90b80ebaaab2c5be51edc206af1a95842bd4b,CSPrkOpn,Parks and Open Space,CSVegCntrl,Vegetation Control,17,real_public_reference
432a2dab2b15336c6e1bf7a84afc021530a3acc9fb8d81a7e2a39972ac4d7b13,7546,D2,20210401,d0cd799f292d179ddbe37dc3e6d01817843929432a2b48d74b9564799f15085f,CSProActPa,Proactive Patrols,CSOvrgrwn,Overgrown private allotment,5,real_public_reference
4c70472a0e7f52d322978cbf840aa02ff74ad088b1b6866b83ff6c72b5b2ed74,7547,D2,20210401,9392eb9bf27d76f896eefaabdcaade194dfb8501ef1c93ded5e3b2150c368091,CSProActPa,Proactive Patrols,CSPatrolIn,Patrol Inspections,1,real_public_reference
034979a535458d76afabc29f26791402d0f5bade558f642c25b700bd2ef3e96d,7548,D2,20210401,2ed6205a895655f9e1907fd8556d7fdd4a2190720abf5b3fea932ab4e57083ec,CSPstPlt,Pest Plant,CSPestPlnt,Pest Plant,13,real_public_reference
5f4ec4c3fad374df03e0bcce3a3f90942f82a62631af0091c190d65063ad3cf8,7549,D2,20210401,cc9b89fded35ab765e9900e53cb7c70a91ba4e29d5f7baaffdd63553bd8599df,CSPTSS,Pensioner Transport Subsidy Scheme,CSPenTSS,Pensioner Transport Subsidy Scheme,33,real_public_reference
843ea88d05ffceec01c0d72472b47ea0c2fce6b6450c911805b0b0e47602b03c,7550,D2,20210401,6e0c26e9205e5675e53d63069bb22a310374e1ac13a89b8af2e5a738565c8126,CSPubHth,Public Health,CSCOVID19,COVID19  **this category for EH USE ONLY**,1,real_public_reference
126cc993f04ae73f4d2545fe2966d78fa4ecdcebc1457e2fec5d7880f6371cfa,7551,D2,20210401,dd1a60efe0d3643865b729859ec63149ca4835b8aa4ed0bdcb9015ea9d4b7571,CSPubHth,Public Health,CSPhlthRsk,Public Health Risk,3,real_public_reference
fbfb4c43e82990dbcb6121c4a90e1653d47df3e7624faef4ae7211602b13c59f,7552,D2,20210401,41544d66520d8a1712e62f1f2dde30957a689d445012e6bf1bf15def2e0a0e80,CSRates,Rates,CSAuthtoAc,Authority to Act/Mortgage in Possession/Bankruptcy,47,real_public_reference
afc413de9fbbc2295961e212d94d42a62bff89a9e568f1b01de3d15fdd3281bb,7553,D2,20210401,a40eb19dd675c879d62d43b0a78e89fb9ba317045cbeddf7e8243cb37a3b11d4,CSRates,Rates,CSDirDebit,Direct Debit Application,117,real_public_reference
3e81ec36b6bef97c1bc35dfe13fa42bf6a6f6d6928064607a75ea0c1ffa96099,7554,D2,20210401,6101aacbc53cbd58622712fbdc205e651813b7ebc35cc50165a5d2868ac09e67,CSRates,Rates,CSDiscReq,Discount Requests,163,real_public_reference
144d7f80f3dba216726dc3a01cd090846d4696c39f83b2df51fb9b9f542a8e73,7555,D2,20210401,701da843ce9f48f5059474afec3cbb6d87e1c9755ff38d8c0b8323e52995053c,CSRates,Rates,CSHomeInc,Rates First Home Incentive,15,real_public_reference
ee4d5f2ca029f3c6c3f36e9ceeb7e3b7be1e10a9e28567990ea40526009a0174,7556,D2,20210401,276282241482bb891dac64d5761b2736481aa7efecfeec127bd4687f8d7dce24,CSRates,Rates,CSMiscEnq,Miscellaneous Rates Enquiries,85,real_public_reference
486f8604ba415c84ef1e29c03df8a97e8103ad09dbe973d34add52f1e963e534,7557,D2,20210401,d0f2a47b84580d23d3cd568c99e3c6763a8c4c2ce2968e9c16d5912fdab1d74a,CSRates,Rates,CSOwnOcc,Owner Occupier Statement,41,real_public_reference
05a28a013e2833a050a66ddea4ba16ac97051a04c32923b34a22d45b28003715,7558,D2,20210401,e5217883189c9ec9b1a83b28026ad207a0731acd6b89acd1a8e2e61ef45dede7,CSRates,Rates,CSPenAppln,Pensioner Concession Application,78,real_public_reference
5d4ebbee178bd9ea232f9ed142f4bee1f3f0959e6121798ba30ef2d0cbe3ca7f,7559,D2,20210401,1f08803594db72e5ef7f59224a8a152e7465f22b293eb23983506f320a628457,CSRates,Rates,CSRatesCO,Advice of change of Owner / Form 24,326,real_public_reference
688a948d0ffc1135deec47101d7675b3592ef026034721f1c90e2d5c77804e7b,7560,D2,20210401,be7ab070d60a2758ed71eefdba75b7686e464d26c3131b56ccc60f5f58a6b9dc,CSRates,Rates,CSRefund,Refund Requests,69,real_public_reference
4f548eb0e968cbf3f2c816f7080cd4ee6f9ecfd4980799fb540a49db6daebcd2,7561,D2,20210401,87af4b94be49d3ec052b5c2b822381e637d75429341773e6e404afee42fb41aa,CSRates,Rates,CSTsfrCred,Transfer Credit Requests,41,real_public_reference
90a44b45ade6a635fec776a3ef5f0ccfad9f319d466b38d173527d23c325a3a5,7562,D2,20210401,d64d3c7278f5e3f355825743a24040ef85ea37bc9874f1a90c8f37b5adf493f8,CSRates,Rates,CSWatExces,Water Excess and General Enquiries,7,real_public_reference
87a88717cea18b86779f61f887bd80a8df83cb87083b9a8bf1a9342cac2bb5ec,7563,D2,20210401,06a41356f4dfd0d68022b103390a0bfba6c78bab1742c29f22a2dea81902d5d1,CSRates,Rates,CSWatLeak,Water Leakage Concession Requests,8,real_public_reference
85904d8404fbb6e787460dd04cdc91ad7bb149e438d903ae5a81218a7fd1139a,7564,D2,20210401,5bf37e1ac19c5f930254b86c9a6373b8a3b87a3d12f557a29032bf94a03158bf,CSRates,Rates,CSWatPlan,Water Pricing Enquiries,5,real_public_reference
31072b91d97e8beb1d38455ecd1ef8aef2ce7589edb5f9e940574092b875725c,7565,D2,20210401,8bbb72e77a4bb7592ddc3ab9e81059481ee30d3d7c87782a594e0a0d203fa7ee,CSRdAncil,Road Ancillary,CSBkTaxPed,New Infrastructure,2,real_public_reference
52c84fade85559d8bda7f4b5a4a0d6fb12898b053476a43bfa76a284174cdfa6,7566,D2,20210401,975b929017f3ca6140f32a9483d332afa7f584281046d4cd16e542f6a03cdb70,CSRdAncil,Road Ancillary,CSGPDefect,Guide Post Defects,1,real_public_reference
eca4e79ecd53c88448489c88b0ee60456c7c6827ae6331478acf828204535bfe,7567,D2,20210401,abd4c99cbf09f50c55e7a49e9a3e19b260da7eb3169495a95d2e856a9220e45c,CSRdAncil,Road Ancillary,CSGrdRCBar,Guard rail / Concrete barrier defects,5,real_public_reference
01c14be34c35cdc013ec6d0cff405f5eddc1bf8f19d6e4598b1f74b820ac0e9d,7568,D2,20210401,e3d1d123289b2950b8c74eccbd7970d013c04db15095aad5428640a74f8ace13,CSRdAncil,Road Ancillary,CSLnMark,Line Marking Maintenance,6,real_public_reference
204f85724f3996adcc61b0a955ae5ff48c3321b37e8a7c6eb33a2f9471a1edf8,7569,D2,20210401,df304a24f9f2f9ac7270794341422e49939db4ee2866ce7e402874f848ecebc0,CSRdAncil,Road Ancillary,CSLnMark1,Line Marking - New Requests,6,real_public_reference
bce45c4903d0db547c8bc4392c3d8465d6b53ddf5a5e7442c76420ec4fc23b54,7570,D2,20210401,59bb3e04b733da3cc18f1a3a2f4d0c57900868e053d6605cb70ba64e2ad6631e,CSRdAncil,Road Ancillary,CSSpdManag,Speed Management,5,real_public_reference
a7c55ad9c4498dd600f9e9932616ac36938954ab212ff9931a3ba087e7789d58,7571,D2,20210401,8fc0250c3e593a5d65ba275e6d9b3e825905af29238d951096fd4b4efa7a9522,CSRegServ,EH & Regulatory Services Request for Service,CSACACVoRF,Animal Care Adoption Centre Volunteer Rego Form,7,real_public_reference
00e22084e9c185d6d8228691d9080c7e6d4be02f48a2b5a3506329b52cedb763,7572,D2,20210401,9a4222d2a559d83bde8ac4a76b75ae4012057432eed3e6845df71a200ba9c870,CSRegServ,EH & Regulatory Services Request for Service,CSApplic,Applications - EH & Regulatory Services,82,real_public_reference
3817cc38829c50dce3a615762b37b87ea5fd91dafdd35a6d0164500892a40b73,7573,D2,20210401,33af80eaac62a17b34da3cf7ca0e716ca46c2a3902852329b2c6e3e5dc3a5993,CSRegServ,EH & Regulatory Services Request for Service,CSNotify,Notifications - EH & Regulatory Services,13,real_public_reference
f3cb29b1d675497ec75fe4ee9a18d81709d662045722e9bfd37e8eb40ab7fb6d,7574,D2,20210401,f29a36ec1bfdf7cc0270449e2891df94bbe6a4bbea90dec3ae7836542bd83b5f,CSRegServ,EH & Regulatory Services Request for Service,CSPayPlan,Payment Plans - EH & Regulatory Services,2,real_public_reference
b5801ade72cbd471f516be2814d899144b29ba82349451d5e93f28b634307259,7575,D2,20210401,27d1574009b98a72b591e954fec80aa4bd8ca71f88d942e317e89af7e09eff9e,CSRegServ,EH & Regulatory Services Request for Service,CSPermits,Parking Permits - EH & Regulatory Services,6,real_public_reference
44df87f1656af0d2c35b0bed5942bd9ced529b0498aa699c9bd179f6b3fb38b9,7576,D2,20210401,55511b1c3045302de892e2da212a9b02d56bae4412f780ad9b61896353499f58,CSRegServ,EH & Regulatory Services Request for Service,CSReclaim,Owner reclaim abandoned vehicle - EH&Reg Services,1,real_public_reference
18e8fa82083eaac70c734bbf582ee14648f6cc03265993044a7a47288b9333f3,7577,D2,20210401,3bbff6abdee40b11df1196eedef7981e797a66ca7088b888c63c3c1b7c159f90,CSRegServ,EH & Regulatory Services Request for Service,CSRefCanc,Refunds/Cancellations - EH & Regulatory Services,14,real_public_reference
2f43bf0f639668ce76cb79038da8d48b9438cddfeed6274d3b7cb4bb3ff0e547,7578,D2,20210401,1edb8a5a2c2e7adfa7d3edfe3d61ecc26ab5aad76c312612d8aad13e4c30b8f0,CSRegServ,EH & Regulatory Services Request for Service,RTWaives,PIN request to waive/review - EH & Regulatory Serv,82,real_public_reference
89b5c9293dfdad9132532cfc4ed4b1cabd685ce7a173c80687f632cb275aa260,7579,D2,20210401,a392bfd3efd86baba2a91050c8664478fe0fc7e56b3d23e36be3a4bc89149adb,CSRoadSafe,Road Safety Concerns,CSOthRoad,Other Road Matters,4,real_public_reference
bf6f591419e6c5d099ada368a85a9db40fecb525f2ee58547693763ec4920528,7580,D2,20210401,97429b1428e1cdbf931583eaab1e74fe8d8477cad499030a913a77dd0a4b36a7,CSSafeCtdy,Safe Custody Documents,CSBkGTRels,Bank Guarantee (To be Released),5,real_public_reference
0ed905e75395737c4cef20f6ad93c52e1829f9d933d14e0fd1030bf180df4ddd,7581,D2,20210401,90c7c6fab6dc6c4e0cbd25ce81723722a176f42687b1f6f30414884c4341094b,CSSafeCtdy,Safe Custody Documents,CSBkGTScur,Bank Guarantee (To be Secured),7,real_public_reference
96dfc3cddb0e4fb6ac3de896796ca73e615d3bdc29b77eda8c2f94b3f1da52e8,7582,D2,20210401,e409dd2d0a328916d9ad24297c9cc096205937c6884d922e18bc648f6e756a79,CSSealRD,Road Sealed/Bitumen,CSExstInf,Replace Existing Infrastructure,12,real_public_reference
c5c488901f9758f31bd290f53e40f66492849193dee65af13c6be024a06be077,7583,D2,20210401,bdb52826250e2b0d0ed0b0b96acc7e13fbd8456bd370c3f3634faa7d28368226,CSSealRD,Road Sealed/Bitumen,CSNewInf,New Infrastructure,10,real_public_reference
593f1b080233dde153c8068003971f1d752b85522d57f8e4631d7c95144039ec,7584,D2,20210401,158058cd3974035d0daa9c7eb62c9ecdf2b59172bc0f8b5c590b0ac4b6c299d2,CSSealRD,Road Sealed/Bitumen,cspthole,Pothole,86,real_public_reference
70ad2497f2af1ab3ad715cffaf45bf6504d63c160ea1c108c536c6874c88b5d5,7585,D2,20210401,8f06866ce59e55c03535df00f1d9bf57bb281b7433af6f06e2aaa47284de1eab,CSSealRD,Road Sealed/Bitumen,CSPvFail,Pavement Failure or Surface Defects,21,real_public_reference
2bfbd65edafc0689cb12d971ae47c2f3d6fdaf4a7a87b73817c8e582ba51b2b2,7586,D2,20210401,51cf642a2928edc9b46a3856375563271eebdd85f9ab57c3f2015c50c8370105,CSSewInf,Wastewater Infrastructure,CSPushCamS,Push Camera Sewer,1,real_public_reference
afe32831f7ec1d0ebbd43da2b6667d1a78ed6ea4eeac5a5327a452561bcf16c9,7587,D2,20210401,d57d571f8bc9fcc5ee0c9abed290155c9e62e41eeab42ddd0e1dfc73db02c669,CSSewInf,Wastewater Infrastructure,CSSmkTst,Smoke Testing,2,real_public_reference
beaa6ffe683aa704677c74b1d62c50241fd8072271bd608312a35b2805f3f225,7588,D2,20210401,fbb1c11f241f1a389d47d0b83b1f2b1da294edf759f130f7dc7fe23ad80a93c4,CSSewInf,Wastewater Infrastructure,CSWtrRest,Restoration,1,real_public_reference
d47da567f0b32d02642111b07995208227f1a13cb8c0a21cbeb60db340f026fa,7589,D2,20210401,c19b7ebd70815bcab292815b47d42d6e61d6bac34fe6f9503655f2abfb18b288,CSSewInf,Wastewater Infrastructure,CSWWBlkDrn,House Drain Blockage,46,real_public_reference
49d2aeaf1e316a917ffc98fef826b100904bbc82e7465e2b537715ccec80908c,7590,D2,20210401,af61fb361e3a653b1cddd610d0b916b893615e2d1963e84e8eb48689d9c163f8,CSSewInf,Wastewater Infrastructure,CSWWBMn,Broken Wastewater Main,2,real_public_reference
ed556a48f918b19f3f48b73273cf7ebd4f3d2c32a75297eeb0c1e55bc76803ba,7591,D2,20210401,ddf5e659d94221dbd6359250837a189707f05c04a84fe8035bd5d69654b95c20,CSSewInf,Wastewater Infrastructure,CSWWDOdour,Odour Wastewater distribution,4,real_public_reference
e39c38bdf1d4f2ce7a65e38508e55b0c0d93b069ab92ed5473fe2806542a3418,7592,D2,20210401,62902d016b3f87db5015d74143e311e10dc152b74e52da817dcf52da6c9029d1,CSSewInf,Wastewater Infrastructure,CSWWLnFull,Wastewater Mainline blockage,9,real_public_reference
86e843388a91c2cd6c22cd1e7bf39da30654b10e0acdbae6d332250afe108376,7593,D2,20210401,302a0cfdbfd285c8d976a077596b4837889e2de6998c681c58de37f54be42ca6,CSSewInf,Wastewater Infrastructure,CSWWMnhole,Wastewater Manhole,4,real_public_reference
b502fac313e654a686e1507f7b44e50de0699eac7ad1bf301fdd01e919054078,7594,D2,20210401,2e6ad9f3e7233fb82019e43bc757676680f13ec0322c9f08d958b84ba0ebabcf,CSSewInf,Wastewater Infrastructure,CSWWOdour,Odour Wastewater Treatment Plant,1,real_public_reference
4d7dc87d01c880aacdf53ebc9cb0fdfedd06fd5fc9c38aa9e5964202ea7282bf,7595,D2,20210401,49eea47fd18a271e4a2d1eaac73750e47d422ff4ac15864efd31d2c16d4f7f2e,CSSewInf,Wastewater Infrastructure,CSWWOvrflw,Wastewater Overflow Point,1,real_public_reference
c49a6d989d544ea9e20fd4d6c32e5def677acdf9914d288c5d883d15124c518a,7596,D2,20210401,a559775bb47ceee7be6d5ad37ab713b430ee7a79c89b4c056995338b9981afb5,CSSewInf,Wastewater Infrastructure,CSWWSub,Wastewater Subsidence,1,real_public_reference
5fe57259aad2ea58ea558fd6c754733f5f419d179ae996925c7a693636b8be6a,7597,D2,20210401,3586feb4c099a90d3345f910a39ae5303525ad43f4addf47f945bb3e3a4a8a0f,CSSpatProp,Spatial Services/Property Land Street Maintenance,CSRegPlans,Registered LGA Plans,11,real_public_reference
55d0ecf88e1f441b444bd569388412c0cdf965e6306a0edce35bf81e18dfeeb8,7598,D2,20210401,f755c9f805e606b3e4c7d74cb425cc11c48d973594f9bc6bedf5aa49b1711572,CSSpill,Spillage,CSSpillTI,Spillage (Transport Infrastructure),2,real_public_reference
75424e5426078a259982ad6a3d9915461b77fe8ec3a4f0d3096a3e290cfbc450,7599,D2,20210401,a49998b1aced8ed88ec7df9281c4eabfc75a0eb8ccb1fd7e9bb99de180e85249,CSSpill,Spillage,CSSplhzd,Hazardous Spill,1,real_public_reference
81a5098d94a53f40618adcdcb2870f3b9e9b4ce1ef9ff6bc34e3e13fdb57a4bd,7600,D2,20210401,354209b4934af434954edc9d0314f969e85ccc52b258df4f2513631fa0f7818e,CSStrmDrn,Stormwater Drainage,CSBlock,Drains/Culvert - Defect/Blocked,51,real_public_reference
e9037b65262254bb3cfcc7063ed7c5e5beef88cbaeea77c7c0462ddede6f5096,7601,D2,20210401,e3892ecde16ea1ef93dae2cbc03ce9606fa041f8bbc47902087b359042bf4a17,CSStrmDrn,Stormwater Drainage,CSDrnCap,Drain Capacity Concerns,3,real_public_reference
2062054493999006e038f380c4de52bba8c262697b8d1be217417aabdfca1642,7602,D2,20210401,da9f3017b4e6eaf79fbfe696354e89d61a44bcd0bc4f65328283b62608f12baa,CSStrmDrn,Stormwater Drainage,CSErosion,Erosion,1,real_public_reference
dc1b1738a24b6e7357cbbedb08007d81d22407bacb61f5a8e2a7d95fdc475bb7,7603,D2,20210401,732924e0edb16ab89f133d12c5628879369494a64c86dd51a4308b5055d36f81,CSStrmDrn,Stormwater Drainage,CSExstDrn,Replace Existing Open Drain,1,real_public_reference
dcb8e06022d23cbf4c61b39fe66c408e4e9756eb4e11e523efea6f950ed3ed33,7604,D2,20210401,18d3d519d287d9599b16e68c18cad4fbfe26e32c755c6b5c7a47e3c18b6afefe,CSStrmDrn,Stormwater Drainage,CSNewDrn,New Drain,5,real_public_reference
ff2650bef01e5e822299fda87c0b579448a6da0cc0f91e08be654a38d3ba666d,7605,D2,20210401,39f0bf5c5b78b66ccad712aec285ebbc0950f90e7ea5e5bc5f9ae37e12d61893,CSStrmDrn,Stormwater Drainage,CSSPitLid,Pit Lid Defect/Obstruction,8,real_public_reference
444576ac65899bbd5af1a83c45bbb788ff5ebdf2cd14b120b115255c79ed29b7,7606,D2,20210401,88b813ac37445b2d50fc97663ab21baf7f5fe72e778c28f6b33aeadda5448f4b,CSStrtFurn,Signs (Traffic/Transport),CSMStSign,Sign Missing / Defective,49,real_public_reference
ede93a7287816f38201f1e74e234857de2eee1461f054365365633c124420028,7607,D2,20210401,d4e7267c8c8b19eebebd0fc4be516e1f4c6d52527fe1ee67a14f7171e9106ad2,CSStrtFurn,Signs (Traffic/Transport),CSNewInf,New Infrastructure,11,real_public_reference
c7a2e444ba96de7030ab72db57a7804c31143942ee6e1ba07821d4b970323538,7608,D2,20210401,2249e47badafa83a3547b30c14b19ed4de014a30565931f2b354263eb8c6180a,CSStrtSwp,Street Sweeping,CSStrtSwpU,Street Sweeping (Unscheduled),24,real_public_reference
9b77c615fff9045f624ad15d19db13b9cbc4490086b515a356e017b7d8ad9dd2,7609,D2,20210401,722b4c784a95adbaa8d15b04f83ddc2cf7af8d297ca93119392eb9cf85d60e16,CSStrtSwp,Street Sweeping,CSVehAcc,Vehicle Accident (Street Sweeping - Broken Glass),1,real_public_reference
9c4183b67a20e24ce32a317afc7c85950196757c222341ff9a71a709ea3e293e,7610,D2,20210401,924cf067de4a03b20d22a3cdd0549192b669ea6bcf91eea2dc866716b912b3f4,CSSyringes,Syringes,CSOpSpace,Parks and Open Space/Roadside,4,real_public_reference
58fbacdefc37419033a4c2102bc5d3c8bbde3e289f6ffd95f315e8d3a3e6b99d,7611,D2,20210401,0fd4d099357859c4069eddb250399a46e179d824c41e828a75cf59bad11d13fb,CSTree,Trees,CSDeadtree,Dead Trees,3,real_public_reference
f4fddaf184c61d8fce955963c5478ec5976dff56fd424591859ad6f5a6939deb,7612,D2,20210401,2bafe9dd6915c4b42e5f818c7f13c4afac50e693a95724ae21d56eade31cbf12,CSTree,Trees,CSFallenTr,Fallen Trees (Non Urgent),13,real_public_reference
7c142eb704ea677b4b0d1e22996c6e8a03ea85079dd293a23c6e629ef2445e8c,7613,D2,20210401,e2bb79b0995659d3dbc6aacf3964b7d85ceefec50cc8665720f5a7a7a8455a7e,CSTree,Trees,CSFallenTU,Fallen Trees (Urgent),7,real_public_reference
870237e22b688740d0dd50cafd090d81c9904512731dd1148ba87267e13af151,7614,D2,20210401,8d7e25379c99427ffd55b0c50665b07c3eff25e5f96b9ac3e9012595bd5c9af4,CSTree,Trees,CSResplnt,Resident Planting,12,real_public_reference
3ee282a197c255e44140d1f79bdb7956a36180e641dc0c274ca49ca599148570,7615,D2,20210401,44cf90da999c0d6d9582ea94d3eab773c176ddd3cad173458d824b4d10a22f9e,CSTree,Trees,CSTrBrIpr,Tree Branch Pick Up (Urgent),9,real_public_reference
afde0602ec65ffaf6e4f88ea8d68d856e177f50296ac98764b38934c21f1a7c0,7616,D2,20210401,f54074d9a663fa202fdf21ebe49617991aadc6943c56e9a4447406d9f84afe90,CSTree,Trees,CSTrBrNpr,Tree Branch Pick Up (Non Urgent),16,real_public_reference
