asset_key,source_key,asset_type,description,latitude,longitude,data_truth_class
45b566d1-365e-4b57-a0f8-9822bf5205ee,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8806432798854,147.309829059475,real_public_reference
46c18853-cb4c-486d-a1f4-89389d88985a,D1,litter_bin,Stainless Steel Box,-42.8815253539698,147.327814453297,real_public_reference
47730e72-5fe5-4b07-83ed-764034ec640f,D1,litter_bin,Stainless Steel Box,-42.884493784648,147.329356001008,real_public_reference
478cb19c-740b-4063-8cb1-f46e52e96725,D1,litter_bin,Stainless Steel Box,-42.8828544355654,147.328000647577,real_public_reference
47a7f59b-8888-40c6-9020-f7ec50c0023f,D1,litter_bin,25lt Drop Plastic,-42.9188186297136,147.26930968326,real_public_reference
47bf4687-843d-473d-8125-9708cd91df68,D1,litter_bin,Stainless Steel Box,-42.9049772463337,147.326209327742,real_public_reference
47d6db8c-98d9-4b85-9286-12b599180b1f,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8723599317024,147.319647658228,real_public_reference
47e9d69d-bc90-441b-885a-24634e8c89cb,D1,litter_bin,Stainless Steel/Mod Wood,-42.8819929062746,147.312782354847,real_public_reference
483a1d56-3bb3-4691-976c-bfc24c1c8901,D1,litter_bin,Stainless Steel Box,-42.909152680696,147.289102694563,real_public_reference
48c57cbf-4e50-41e2-82bc-a546517f4646,D1,litter_bin,Stainless Steel/Mod Wood,-42.9114715470404,147.356060093421,real_public_reference
4a473911-e51f-4e3d-a966-b5cb0d6a5c42,D1,litter_bin,120lt Cage General Waste,-42.9107683162588,147.354299483892,real_public_reference
4ac757fc-7268-4d41-a933-06592f0acc7d,D1,litter_bin,Stainless Steel Box,-42.8820523997596,147.32917572395,real_public_reference
4b16d8cf-e922-4a8a-9bcb-5f48bf896d7f,D1,litter_bin,120lt Doggie Bins,-42.8875679171924,147.302284912799,real_public_reference
4b613865-bd02-48ce-bb27-f0ebc749e29e,D1,litter_bin,120lt Cage General Waste,-42.8545139890957,147.31950301156,real_public_reference
4bca6b9b-bc1d-48fb-b2b4-a235bbd2be9c,D1,litter_bin,Stainless Steel/Mod Wood,-42.8665006432781,147.32368047326,real_public_reference
4bd56350-28bf-4c50-80ee-822cdc4af991,D1,litter_bin,Stainless Steel Box,-42.8811838751203,147.327122723638,real_public_reference
4c5bade1-b0af-40a5-9f4d-cbfd71ceaf95,D1,litter_bin,Stainless Steel Box,-42.8920254564115,147.322566879972,real_public_reference
4cdc1f46-89ef-455f-8c90-2dd04e794ac1,D1,litter_bin,120lt Cage General Waste,-42.8723586832389,147.319645518993,real_public_reference
4e65246f-6b5c-452f-ae67-f7996e681a87,D1,litter_bin,120lt Cage General Waste,-42.8532563149869,147.319345669752,real_public_reference
4e9756cf-85c1-4bd7-9115-5aae74e7f913,D1,litter_bin,120lt Cage General Waste,-42.8770398379763,147.316875687867,real_public_reference
4ece577e-23ea-479c-b56e-950a0ed9a31c,D1,litter_bin,120lt Cage General Waste,-42.9116685047863,147.356454415344,real_public_reference
4f45c38d-fa98-464a-bb04-25f502487696,D1,litter_bin,120lt Cage General Waste,-42.8772593673324,147.317007231498,real_public_reference
4f48121d-918d-4711-b598-f335fdd75af3,D1,litter_bin,Stainless Steel Box,-42.8857874384663,147.324119191825,real_public_reference
4f86bfe7-8ee8-4ea8-98d1-d7954de601f3,D1,litter_bin,120lt Cage General Waste,-42.863693001095,147.326392430862,real_public_reference
503b8d68-efe2-4593-9b61-b395bc547655,D1,litter_bin,Stainless Steel Box,-42.881078003509,147.330005142928,real_public_reference
504f31fe-4996-4b0b-8ef3-8b8bf2d4ce4e,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8878164051002,147.336098738877,real_public_reference
50751c47-0bd3-47e4-9eae-f49a89a7abf5,D1,litter_bin,Stainless Steel/Mod Wood,-42.9135286954772,147.357028701044,real_public_reference
50cd9dc8-9487-4e23-b9a5-54d7e30bd1d8,D1,litter_bin,Stainless Steel Box,-42.8811579281244,147.334698252128,real_public_reference
50e82fe8-b759-40da-bbc5-bd615a679f0f,D1,litter_bin,Stainless Steel Box,-42.8832255137207,147.32976627048,real_public_reference
5102fb24-1488-4d06-b427-dfb44f2e962f,D1,litter_bin,120lt Doggie Bins,-42.8653502081008,147.320703650619,real_public_reference
51474be1-34b6-41b9-893e-3b726208822a,D1,litter_bin,Stainless Steel Box,-42.8739307769215,147.316012570291,real_public_reference
51e2bc1f-3a7d-4371-a50f-375e8c3fe4ad,D1,litter_bin,Stainless Steel Box,-42.8830493997222,147.329975636194,real_public_reference
51ed002e-6df9-4a1e-ab67-d6ba2e5b2fd3,D1,litter_bin,Stainless Steel Box,-42.8600148872491,147.306984100138,real_public_reference
52380e34-b81f-4b0a-96aa-d53852f5e176,D1,litter_bin,Stainless Steel Box,-42.8831404187795,147.332468370119,real_public_reference
523de15e-e117-4652-9e8e-df44c5d29a03,D1,litter_bin,Stainless Steel Box,-42.8825142856217,147.329627880472,real_public_reference
525ea782-8ccd-4119-aec3-eac13303453b,D1,litter_bin,120lt Cage General Waste,-42.8795645070235,147.31150477861,real_public_reference
52dc2828-1cbc-474a-8a1c-3e3262a4535d,D1,litter_bin,120lt Cage General Waste,-42.9059298603014,147.332833096234,real_public_reference
52facc60-e988-43eb-acd5-a9fc254cbd68,D1,litter_bin,Stainless Steel Box,-42.9130992961751,147.355227022429,real_public_reference
536a120c-f738-4ffa-9f8d-20f65f8c4d5a,D1,litter_bin,Stainless Steel Box,-42.8826354583356,147.325583795098,real_public_reference
53ab3618-c01f-4f99-94f5-eb2c52b962b3,D1,litter_bin,120lt Cage General Waste,-42.8915835539246,147.312968184225,real_public_reference
54c05463-353f-4982-8dae-8ed7416c5f2c,D1,litter_bin,120lt Cage General Waste,-42.9078105152392,147.29276523622,real_public_reference
54c1e2cf-0402-485c-9fb3-890e3d9f89cb,D1,litter_bin,Stainless Steel Box,-42.8830577781444,147.326547634053,real_public_reference
54c9f3b1-f478-4543-8c4c-caceb2e23ac0,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8916386879978,147.310916528375,real_public_reference
55304e34-192d-4b27-a0d5-bdf0a4ac4e04,D1,litter_bin,120lt Cage General Waste,-42.909199466084,147.285058991204,real_public_reference
557eec78-a692-4c70-9825-cb42f14ac697,D1,litter_bin,Stainless Steel Box,-42.8819326773007,147.324281612671,real_public_reference
558d941b-d0b3-406e-8405-8d4b2d39a06f,D1,litter_bin,Stainless Steel/Mod Wood,-42.9083550720416,147.291430851623,real_public_reference
55c2d212-14b4-4ab6-ba5e-3ae9feb23bbd,D1,litter_bin,120lt Cage Recycling,-42.9154477969856,147.248743568015,real_public_reference
55e5ada5-b696-47cb-90fc-2d4390cb8398,D1,litter_bin,Stainless Steel Box,-42.8596290871964,147.305903440479,real_public_reference
57055177-b158-43a6-9bad-ea3be68f0f68,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8593090832081,147.289141087998,real_public_reference
571b15e6-8671-4be5-aa67-00abdd29b3ad,D1,litter_bin,120lt Cage General Waste,-42.8967402131705,147.333081494271,real_public_reference
578b0e9b-84d4-42c0-b5d0-b3de9814cd36,D1,litter_bin,120lt Cage General Waste,-42.891636495569,147.310923031631,real_public_reference
57f646c6-5042-4808-be99-3d95d6414602,D1,litter_bin,120lt Cage General Waste,-42.8536620153481,147.319394718934,real_public_reference
580d9250-afc5-4e87-b38e-b90548689dac,D1,litter_bin,Stainless Steel/Mod Wood,-42.863961836482,147.304262895353,real_public_reference
5869fd06-bab2-4057-9dca-65da6da899ae,D1,litter_bin,Stainless Steel Box,-42.8811534076645,147.334704350241,real_public_reference
5900bbe1-801d-4321-a938-91e799981d6f,D1,litter_bin,Stainless Steel Box,-42.8808924201578,147.332400063839,real_public_reference
593dbeeb-7669-4a27-a620-0b06bff8acec,D1,litter_bin,120lt Cage Recycling,-42.8760259880843,147.333062679679,real_public_reference
59926e28-dad8-4c1d-a0a9-b9dd37c89904,D1,litter_bin,Stainless Steel Box,-42.8814606592347,147.33210790063,real_public_reference
59931e20-a552-48d3-8d6a-9f7644a1b54b,D1,litter_bin,120lt Cage General Waste,-42.9144705928344,147.360654641191,real_public_reference
599cccb9-0df1-48f9-a868-c4d8dd5c3f16,D1,litter_bin,Stainless Steel/Mod Wood,-42.9091450338727,147.286919221129,real_public_reference
5a0bda63-b29d-4624-b0c0-2d6adcc9cf68,D1,litter_bin,Stainless Steel/Mod Wood,-42.8863381584983,147.328868790246,real_public_reference
5a0e4a9a-3db2-4e2f-aa2d-0c1e8689ad13,D1,litter_bin,Stainless Steel/Mod Wood,-42.851127464971,147.31173259285,real_public_reference
5a508d18-c2c3-4f34-9648-ab4281dc99d4,D1,litter_bin,Stainless Steel/Mod Wood,-42.8835118867361,147.330162718588,real_public_reference
5afbcc98-4f59-497c-a29b-ede95ed79144,D1,litter_bin,Stainless Steel Box,-42.8844308279721,147.331429062215,real_public_reference
5bbb6805-f4f3-449d-8de5-0e631d1ea85c,D1,litter_bin,Stainless Steel Box,-42.8781953940938,147.31024711292,real_public_reference
5bcd2339-e975-49d7-ad3d-75885254f55b,D1,litter_bin,Stainless Steel Box,-42.8833753274389,147.327151943208,real_public_reference
5be04cf2-6073-45fa-8287-aad9a4d7fee7,D1,litter_bin,Stainless Steel/Mod Wood,-42.8822736870729,147.312926487468,real_public_reference
5bf32e2b-81be-4e77-ac0a-92fc745b9495,D1,litter_bin,Stainless Steel Box,-42.8823844105191,147.329386722542,real_public_reference
5bf76c56-4385-4a5d-a95e-8b8bb01ee4a3,D1,litter_bin,Stainless Steel Box,-42.8823235141674,147.328688585365,real_public_reference
5c7371eb-19a4-4a53-bc64-433b04f05598,D1,litter_bin,Stainless Steel Box,-42.8848342454249,147.331150916077,real_public_reference
5d0bb562-ebcf-441a-ae37-79610faf8ae8,D1,litter_bin,120lt Cage General Waste,-42.8616095649017,147.288873228693,real_public_reference
5e32c30f-f2e6-4cf3-a192-548b44b1014d,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8944956464704,147.319256104421,real_public_reference
5ed51c43-12ef-479e-b1de-6a9421a26db7,D1,litter_bin,Stainless Steel Box,-42.8770655058439,147.318905730632,real_public_reference
5ed5e456-8ae0-4a23-a9eb-f67eace2bd27,D1,litter_bin,Stainless Steel Box,-42.9047351503497,147.325680874387,real_public_reference
5f3555ff-91c3-41f4-bc52-ed089b27cf77,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8629789154464,147.304718743452,real_public_reference
5f6e2a67-99d5-4f96-aad4-c33a9776f4ba,D1,litter_bin,120lt Cage General Waste,-42.8531278016809,147.319589790177,real_public_reference
5fb490b7-4245-42ea-87d5-4ca00d34ed24,D1,litter_bin,Stainless Steel Box,-42.8845222833545,147.325133843161,real_public_reference
5fde6287-6046-492f-abc7-e22d1868083c,D1,litter_bin,Stainless Steel Box,-42.8876904163405,147.329606140949,real_public_reference
60ba7773-4c14-445e-9343-c572245904dc,D1,litter_bin,120lt Cage General Waste,-42.8877743184035,147.337443886547,real_public_reference
612ef748-02ef-49c0-8050-d7055590c942,D1,litter_bin,Stainless Steel/Mod Wood,-42.9135316420786,147.357016631106,real_public_reference
6137cfe8-937c-4c2a-9e93-0cf51d7a5b2a,D1,litter_bin,Stainless Steel Box,-42.8947667950998,147.326973657156,real_public_reference
61411163-436e-4206-b16a-6476fddf6b93,D1,litter_bin,Stainless Steel Box,-42.8811810489449,147.328172938915,real_public_reference
61beeedc-1f53-4aea-9b0c-fb38f9a511bf,D1,litter_bin,Stainless Steel Box,-42.8851084087051,147.323099888344,real_public_reference
61cbb576-8960-4f20-9400-979bd1d34b44,D1,litter_bin,Stainless Steel Box,-42.8811685536385,147.328328909496,real_public_reference
629271fd-fca8-463b-9a5c-b1416ed5133d,D1,litter_bin,Stainless Steel Box,-42.8827079836294,147.332168854833,real_public_reference
62a0c435-efa1-4a6f-a5ee-40fa0d31e718,D1,litter_bin,120lt Cage General Waste,-42.8872996902925,147.337298031226,real_public_reference
630b9ce5-8efb-4358-a9d3-513467af55ab,D1,litter_bin,Stainless Steel Box,-42.8800168321151,147.324546253178,real_public_reference
63414ae0-680a-42e4-82c8-4e11eee04105,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8524163594616,147.320595512694,real_public_reference
636be6a6-aec3-4356-a537-136ad3991632,D1,litter_bin,Dog Refuse Bag Dispenser,-42.9108969034732,147.35677214887,real_public_reference
6421fa60-5e40-4c7d-a12e-9fa83d781056,D1,litter_bin,Stainless Steel Box,-42.8957673744027,147.328895489248,real_public_reference
642f7819-3b90-4130-aa19-5e08e7ac1c4a,D1,litter_bin,Stainless Steel Box,-42.8832209935233,147.329772369157,real_public_reference
64bed072-092c-4c54-bef8-b704599ad93f,D1,litter_bin,120lt Cage General Waste,-42.8546686763541,147.306049999924,real_public_reference
652222ff-e534-4c18-8498-a97fa04dcc23,D1,litter_bin,25lt Drop Plastic,-42.9211201862595,147.259413634883,real_public_reference
6569a1ef-52d1-4b58-890c-b35ef60bf73b,D1,litter_bin,25lt Drop Plastic,-42.8960469675994,147.308662114768,real_public_reference
65d5bcdb-2584-45be-affa-c62f931dc9b7,D1,litter_bin,120lt Cage General Waste,-42.8945331774802,147.319228344241,real_public_reference
66024b58-a34d-4a4c-9ffa-5f78863343b0,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8726938532223,147.318718174993,real_public_reference
662a93a3-9ae3-4f42-b43a-050993d37b3a,D1,litter_bin,Stainless Steel Box,-42.8851974704375,147.331697642999,real_public_reference
6699aaed-28e4-40d1-b6e6-8c535adf1668,D1,litter_bin,120lt Cage General Waste,-42.8680860682727,147.324401301163,real_public_reference
66e61b50-582c-4dcc-bc16-f5db1d3aa4d6,D1,litter_bin,Stainless Steel Box,-42.8845822361356,147.324978331776,real_public_reference
66e89347-049e-44cb-bee6-707c271e120b,D1,litter_bin,120lt Cage General Waste,-42.9157052397,147.357071355509,real_public_reference
671f2876-d192-4929-baed-1cdea92b1144,D1,litter_bin,Stainless Steel Box,-42.8678530133221,147.318374228821,real_public_reference
67af47d9-e115-4c7f-a575-ae015bf41756,D1,litter_bin,Stainless Steel Box,-42.8830539199305,147.329969537548,real_public_reference
68240ff7-a183-4fd2-bba3-0ea1fed46297,D1,litter_bin,25lt Drop Plastic,-42.8764299299814,147.30727903671,real_public_reference
68f611dd-f9d2-4025-89fe-1dfc819c0afa,D1,litter_bin,Stainless Steel Box,-42.88268441259,147.325796592159,real_public_reference
68f9094b-f661-48bc-a832-dee136de461b,D1,litter_bin,Stainless Steel/Mod Wood,-42.8821207516389,147.313130006356,real_public_reference
698a652b-6d83-4fa6-bc86-630079e56476,D1,litter_bin,Stainless Steel Box,-42.881689681343,147.326511245109,real_public_reference
6993154a-feb2-4efe-b9fa-95157e6240f6,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8956910624293,147.295937047326,real_public_reference
6a4013da-4315-4e51-bdce-101b0fadbf64,D1,litter_bin,120lt Cage Recycling,-42.8657095520389,147.277787887546,real_public_reference
6b5f5bdf-5757-46b8-8539-6749677bc6ea,D1,litter_bin,Stainless Steel Box,-42.8834540599003,147.327281958725,real_public_reference
6bb5d602-40fa-4028-9849-e6e0e54d4573,D1,litter_bin,Stainless Steel Box,-42.8819476749966,147.328528848277,real_public_reference
6bba0d23-61b8-48e9-a60c-8a488a2b194b,D1,litter_bin,120lt Cage General Waste,-42.8914932637394,147.331624175497,real_public_reference
6be747b8-e95e-44ed-ac38-98882031ad68,D1,litter_bin,120lt Cage General Waste,-42.8610954149887,147.288650196506,real_public_reference
6c1ab07a-5087-4494-b100-3186dc009236,D1,litter_bin,120lt Cage General Waste,-42.8468995751731,147.315128016082,real_public_reference
6c576e13-8ad0-4bb3-9799-0ec8274be24e,D1,litter_bin,Stainless Steel/Mod Wood,-42.882077962798,147.313249625929,real_public_reference
6c6e0ebf-7d5a-434f-90f0-279830c5f833,D1,litter_bin,Stainless Steel Box,-42.8845867560782,147.324972232614,real_public_reference
6ca60d16-7aa7-4c51-a8c2-8b62a65ce224,D1,litter_bin,Stainless Steel Box,-42.8847284513672,147.325451843417,real_public_reference
6d55d5bf-afc7-47d0-b286-4847d56e85db,D1,litter_bin,Stainless Steel Box,-42.8844245266964,147.331433207956,real_public_reference
6d63426d-a65e-49c8-b9f8-fd21d9b42f8a,D1,litter_bin,120lt Cage General Waste,-42.8640278164108,147.310019703061,real_public_reference
6d788cd0-c85a-44c2-a28b-893a65dd65c0,D1,litter_bin,Stainless Steel Box,-42.8801603622148,147.328313644436,real_public_reference
6da472dd-c639-4f87-bec3-45373cf567ae,D1,litter_bin,120lt Cage General Waste,-42.8759404306753,147.332005536832,real_public_reference
6dd44850-f173-4ba5-aad2-122eea352b5f,D1,litter_bin,Stainless Steel Box,-42.8840501755235,147.328382857627,real_public_reference
6df445b3-e7d2-4633-baec-68c605118e4d,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8867846978181,147.329629720396,real_public_reference
6e020975-9649-4c36-aae6-02aa8d3f8bf9,D1,litter_bin,120lt Cage General Waste,-42.8727363748219,147.327922849156,real_public_reference
6e089f24-755e-4912-9468-f4384224f9e6,D1,litter_bin,Stainless Steel/Mod Wood,-42.913000832271,147.356748611666,real_public_reference
6e3047eb-b973-4e1b-ba7d-e9683faa3610,D1,litter_bin,Stainless Steel Box,-42.883039771593,147.32515082373,real_public_reference
6e684276-a8fc-499a-8ad8-b145d66a0136,D1,litter_bin,Stainless Steel Box,-42.9067312139346,147.342478945343,real_public_reference
6ea13b2e-2880-4764-a8fe-0311de712bce,D1,litter_bin,Stainless Steel Box,-42.880966614959,147.326248472851,real_public_reference
6ecaa512-019e-41f9-be97-18fc7207a90d,D1,litter_bin,Stainless Steel Box,-42.8732763326457,147.315708322007,real_public_reference
6f15053f-7e04-4b8c-a182-9181cb48231a,D1,litter_bin,120lt Cage General Waste,-42.86174948649,147.287787529092,real_public_reference
702a9253-de7b-4d17-af87-0bd4c794a0fd,D1,litter_bin,120lt Cage General Waste,-42.8667366620114,147.322946974657,real_public_reference
70801fe9-6bc8-4705-b764-d3fc59f3b9fe,D1,litter_bin,25lt Drop Plastic,-42.8948102860099,147.325832696233,real_public_reference
70c8c7b6-a58d-41ca-a63f-a56d56ad2965,D1,litter_bin,120lt Cage Recycling,-42.8825201383546,147.325702885007,real_public_reference
719e9747-e7af-49c8-b1d5-fa87f7e0f77c,D1,litter_bin,Stainless Steel Box,-42.8808878998197,147.332406162095,real_public_reference
71d8d1b7-316e-4b5c-886d-28a05c10baed,D1,litter_bin,25lt Drop Plastic,-42.8670226219219,147.330737776592,real_public_reference
720b0a6f-cea1-4a32-9fa1-e4c773d6516e,D1,litter_bin,25lt Drop Plastic,-42.9228514412222,147.258956529962,real_public_reference
722327ab-64e0-4522-8379-e4f3122bd3dc,D1,litter_bin,120lt Cage General Waste,-42.8757272399619,147.331894278654,real_public_reference
7268907a-8f95-4135-9285-85695049aa2b,D1,litter_bin,120lt Cage General Waste,-42.883064387628,147.328418240428,real_public_reference
72f5404f-04cf-4574-b75b-a3a9df416704,D1,litter_bin,120lt Cage General Waste,-42.9095185060697,147.287867610938,real_public_reference
7415bfce-001d-476d-a56e-a22a04fbc47d,D1,litter_bin,120lt Cage General Waste,-42.8593343109961,147.288349611383,real_public_reference
74553e10-23de-4898-bc51-d2784230908c,D1,litter_bin,Stainless Steel/Mod Wood,-42.9090452310647,147.28981826947,real_public_reference
7457aa6a-6a3e-48db-b7c2-d62101066542,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8632459639132,147.303017770309,real_public_reference
75652f05-492d-43af-aaa4-c210514fef6c,D1,litter_bin,Stainless Steel Box,-42.8826436102964,147.330464767208,real_public_reference
75fd6953-99db-49c2-a4dc-1bea65ba7acb,D1,litter_bin,120lt Cage General Waste,-42.8771030255706,147.317243058319,real_public_reference
76b6a0bb-3790-4fde-8de8-b4969dafd744,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8951296916032,147.320291990606,real_public_reference
76cb13ea-428a-4c82-821a-946fa69fbc28,D1,litter_bin,Stainless Steel Box,-42.8815550320621,147.329462077041,real_public_reference
76ea45ce-c411-4867-9c16-bcd15a73dcbe,D1,litter_bin,120lt Cage General Waste,-42.8803469015304,147.308214035868,real_public_reference
771878b9-467c-4e89-8759-f2a0cb280cf9,D1,litter_bin,120lt Cage Stainless General Waste,-42.8927568378894,147.315303059043,real_public_reference
778dcf79-b45e-421d-94bf-d2ccaafd0df3,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8665605034435,147.276099905083,real_public_reference
78acaa88-917e-4b3e-8387-06743393db49,D1,litter_bin,Stainless Steel Box,-42.8841479066117,147.330906757204,real_public_reference
78c6a35a-4649-48e3-9842-09de1f20d54a,D1,litter_bin,Stainless Steel/Mod Wood,-42.9111205375034,147.355451562818,real_public_reference
7971c789-2ce6-4b74-bdb6-6b8eb15ec556,D1,litter_bin,Stainless Steel Box,-42.8825832493219,147.330169963391,real_public_reference
7977a7d6-ec7d-4349-be46-e4f267a8cff1,D1,litter_bin,Stainless Steel Box,-42.8838711293923,147.324229629204,real_public_reference
7994cf90-26f8-4d28-a661-8b6f2b03184e,D1,litter_bin,Stainless Steel Box,-42.865818082653,147.296532574846,real_public_reference
7a211365-abf1-43d7-94e4-af7af5b4d1d3,D1,litter_bin,Dog Refuse Bag Dispenser,-42.9098334666789,147.355716594203,real_public_reference
7a829833-d412-4017-a6af-200d99df0169,D1,litter_bin,120lt Cage General Waste,-42.8657006265124,147.27778396068,real_public_reference
7a85bac9-81d7-4ccd-b923-97d4006b686c,D1,litter_bin, ,-42.8615669387528,147.310044253622,real_public_reference
7adbe2c5-3213-4734-8156-8c8bba8fc960,D1,litter_bin,120lt Cage General Waste,-42.8915059778645,147.315633623613,real_public_reference
7afd6715-76fd-4c20-a257-abf1b0ea53a3,D1,litter_bin,120lt Cage General Waste,-42.8565058569242,147.30367994096,real_public_reference
7cb1049e-a435-4262-aaed-dacca5ef8281,D1,litter_bin,120lt Cage General Waste,-42.8706018726402,147.324574047291,real_public_reference
7cfadb48-50f7-4f00-9910-3e2cb4f38dea,D1,litter_bin,120lt Cage General Waste,-42.8533198766724,147.319362532482,real_public_reference
7d4822a2-7f9f-406a-94eb-645d509f1ebc,D1,litter_bin,Stainless Steel Box,-42.8829253006811,147.330372918678,real_public_reference
7d6e69b1-167b-4456-b0e6-bab14451d580,D1,litter_bin,Stainless Steel Box,-42.8863233953406,147.332274371013,real_public_reference
7d893775-2921-4a56-b433-01fd21bb2541,D1,litter_bin,Stainless Steel Box,-42.9115756637148,147.356094962116,real_public_reference
7dd27a48-ae8d-40ef-a0cc-67d01ae1dec7,D1,litter_bin,Stainless Steel Box,-42.8822696711391,147.329184654749,real_public_reference
7e157473-7931-42e7-8fe8-0974c6a928d4,D1,litter_bin,25lt Drop Plastic,-42.8950199544373,147.326959372443,real_public_reference
7ed6c4c9-7436-498f-8c1b-c8b2646a3276,D1,litter_bin,120lt Cage General Waste,-42.9088132251415,147.291014195515,real_public_reference
7efe1b94-0253-4d9c-9255-3cfde5ac8b00,D1,litter_bin,Dog Refuse Bag Dispenser,-42.9123695586744,147.35648318325,real_public_reference
7f38800c-a122-4d26-bb63-5f1645a41b66,D1,litter_bin,Dog Refuse Bag Dispenser,-42.9059722611767,147.33285733924,real_public_reference
7fb11c29-3819-4c68-a1a1-e321877374cd,D1,litter_bin,120lt Cage General Waste,-42.9083551462186,147.345884371827,real_public_reference
7fba63af-8863-44c8-b45a-68976135b4c6,D1,litter_bin,Stainless Steel Box,-42.8943921143599,147.326106444355,real_public_reference
8044f988-2d32-40a3-bbc2-f8c73fcc8956,D1,litter_bin,Stainless Steel Box,-42.8822991995524,147.329521762493,real_public_reference
8096c2d7-42d2-458d-b26a-64f924071d08,D1,litter_bin,Stainless Steel Box,-42.8741642569838,147.315959966311,real_public_reference
80b03584-0d4b-45ae-a7d7-33cadac635d2,D1,litter_bin,120lt Cage General Waste,-42.8551239108449,147.319264007831,real_public_reference
80ce1ad3-73f0-464c-9a2e-2e27c446772e,D1,litter_bin,Stainless Steel/Mod Wood,-42.8769893072144,147.33203323475,real_public_reference
8116f2e1-3f5a-4241-8320-f51e9b1d1d7c,D1,litter_bin,Stainless Steel/Mod Wood,-42.8952255058366,147.293766220625,real_public_reference
8120fde9-3df4-4d78-992e-0cc43e78039d,D1,litter_bin,Stainless Steel Box,-42.8545623525678,147.30525920235,real_public_reference
816657dc-c93c-4fa5-97da-906a1d4a6d5a,D1,litter_bin,Stainless Steel Box,-42.8828941396504,147.328205266072,real_public_reference
81fb910b-3eda-4d71-bb76-3f9da4f935f4,D1,litter_bin,Dog Refuse Bag Dispenser,-42.8957893107895,147.29510288048,real_public_reference
81feac5b-4d19-4614-bbb2-e084adcd934b,D1,litter_bin,120lt Cage General Waste,-42.9243173513334,147.329030671018,real_public_reference
82422448-31d5-4c53-a0a1-f2c27760f64e,D1,litter_bin,120lt Cage General Waste,-42.8726587601053,147.319728344181,real_public_reference
82b972b2-aa44-45e5-90dd-1a3e97ee5fee,D1,litter_bin,Stainless Steel Box,-42.8848173286452,147.325583977616,real_public_reference
82f4c5e6-a30e-43e3-b41d-f8620e7feea7,D1,litter_bin,Stainless Steel Box,-42.8952986848704,147.327358944201,real_public_reference
84657a83-65f1-40a0-a00f-4fba39510054,D1,litter_bin,Stainless Steel Box,-42.883256542949,147.327363857218,real_public_reference
846ad064-08f7-423d-a160-4783dc9707ca,D1,litter_bin,Stainless Steel Box,-42.8831001899159,147.325264888016,real_public_reference
8545cfde-31fd-4963-945f-991583f07448,D1,litter_bin,Stainless Steel Box,-42.881830509536,147.324420957297,real_public_reference
85d480b9-4795-4c88-aa59-c789f9449de9,D1,litter_bin,Stainless Steel Box,-42.8820745128692,147.329108450861,real_public_reference
86cbbe69-b549-4963-b836-b9499248d229,D1,litter_bin,Stainless Steel Box,-42.8818259896213,147.324427056229,real_public_reference
86dad5a6-5e22-4783-9357-7085f7a5653c,D1,litter_bin,Stainless Steel Box,-42.8816328952213,147.326527915062,real_public_reference
86eaeee7-40b7-4a71-ae96-b72756ad49eb,D1,litter_bin,Stainless Steel Box,-42.8817516910111,147.328324991055,real_public_reference
86fbf23e-781a-4507-96c8-bbd8609774ed,D1,litter_bin,120lt Cage General Waste,-42.8885565897766,147.32093352691,real_public_reference
87061047-afa7-4773-baab-68ce2d82fe0e,D1,litter_bin,Stainless Steel/Mod Wood,-42.8775988996845,147.331038864411,real_public_reference
8710e01d-fc27-4450-a8d7-0b744e393acc,D1,litter_bin,Stainless Steel/Mod Wood,-42.9103996926525,147.357231040598,real_public_reference
8732d67f-f8ad-4d5d-9a1c-bc2fc78fef82,D1,litter_bin,120lt Cage General Waste,-42.9155139942458,147.248393962865,real_public_reference
87804e3d-54ba-4f51-abcc-513c763c2411,D1,litter_bin,Stainless Steel/Mod Wood,-42.8854133834445,147.328821036909,real_public_reference
87b270e9-dee6-439d-b960-0bd9c9f8ca53,D1,litter_bin,120lt Cage General Waste,-42.9171941288417,147.250976382398,real_public_reference
87f87fb5-772b-409f-ad41-a885ed4b2cc4,D1,litter_bin,Stainless Steel/Mod Wood,-42.9094984388449,147.287691852863,real_public_reference
885c927a-cab4-4ac1-b721-838980f7abbb,D1,litter_bin,Stainless Steel Box,-42.9024913447358,147.325151735221,real_public_reference
885dc473-819b-4184-9445-7836ffe73fad,D1,litter_bin,120lt Cage General Waste,-42.9222629058813,147.259720165995,real_public_reference
88fdacc9-e812-4461-bd60-4ac0b6127103,D1,litter_bin,120lt Cage General Waste,-42.8702195890443,147.324784692995,real_public_reference
