decision_key,ledger_event_key,source_key,date_key,occurred_at_utc,correlation_id,accountable_owner_id,policy_key,provider_key,environment_key,category_key,priority_code,category_confidence,gate_status,can_execute,human_review_required,proposed_action,coordinates_supplied,asset_key,asset_distance_metres,data_truth_class,review_state,current_review_action
88ff155f-cd6d-58f9-a553-212c85244c68,f15eccf5-7734-5303-b1ca-79af2d5d5669,D6,20251212,2025-12-12T09:00:00+00:00,synthetic-0057,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,f8b9c996-2737-43be-9f9b-9b78eddfcbaf,0.0,synthetic_operational,pending,
4ec24f42-8180-582d-8512-8ca5a7be818e,56adb423-d842-57e3-beeb-05c80caefb5a,D6,20251213,2025-12-13T09:00:00+00:00,synthetic-0058,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,aaaf72f3-2cad-4935-98aa-6e857c45c885,0.0,synthetic_operational,reviewed,accept
8a0c1424-8ecd-5ac8-8203-e79a23eee2fe,e02542fc-ff4c-55a9-9ef2-619f9a975063,D6,20251214,2025-12-14T09:00:00+00:00,synthetic-0059,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,beae9edc-8c5e-4b62-a0d8-c604671b870d,0.0,synthetic_operational,reviewed,accept
207dd809-7353-5e34-adc2-a8c0b71ad951,549dcffb-905b-5eaf-a757-3edd1848a8c5,D6,20251215,2025-12-15T09:00:00+00:00,synthetic-0060,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,ff269990-5305-4473-b413-7681070bbb74,0.0,synthetic_operational,pending,
f4c5ebf8-3d79-5b1e-8823-6d95ab9bbf5d,6c2c73c6-3f30-5b12-ac3f-ca2297f3b779,D6,20260101,2026-01-01T09:00:00+00:00,synthetic-0061,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,21a106f1-cb0b-4257-9f3c-416f10202f4c,0.0,synthetic_operational,reviewed,accept
259dd7fd-2f69-554b-857f-723226a237ff,83ccc6bd-01a7-5fb7-8dda-262faec5ca0b,D6,20260102,2026-01-02T09:00:00+00:00,synthetic-0062,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,719e9747-e7af-49c8-b1d5-fa87f7e0f77c,0.0,synthetic_operational,reviewed,accept
3d1b6249-6822-555b-a031-cc9e779cf6c7,4f0dc7e0-83c7-5034-9dac-f7d158a18076,D6,20260103,2026-01-03T09:00:00+00:00,synthetic-0063,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,pending,
f2a57f51-af2a-5274-8345-0a9d313fb42a,0d10f509-e7ab-5b2a-a597-f8c7d2cf3089,D6,20260104,2026-01-04T09:00:00+00:00,synthetic-0064,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
67bb6c8b-37b1-5bc5-b423-74b63126dddd,60be90a1-d018-5f5a-a431-b73ece31379c,D6,20260105,2026-01-05T09:00:00+00:00,synthetic-0065,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
016dba01-9bf0-540e-a82e-838b97ae1cbb,bb9c9473-c6f6-5e10-8554-60d5c7998da1,D6,20260106,2026-01-06T09:00:00+00:00,synthetic-0066,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,pending,
d4d19eed-b396-5a4c-9121-ee52805d55c3,d1095721-1ae3-5008-868e-940760e9ab11,D6,20260107,2026-01-07T09:00:00+00:00,synthetic-0067,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,e63cb5b4-5540-48fb-8ad4-178914c24bb0,0.0,synthetic_operational,reviewed,escalate
9a688ff5-963c-51e9-8a96-f252bc9a0dca,85095074-5636-5b34-b43e-50b57289ae16,D6,20260108,2026-01-08T09:00:00+00:00,synthetic-0068,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,fb481434-467d-44a0-b965-8219b6d9af31,0.0,synthetic_operational,reviewed,accept
eed11574-8542-5d7b-a35a-23f6944ccaba,9cf4a0b7-4017-5a95-bf38-2cb1b94e2ed2,D6,20260109,2026-01-09T09:00:00+00:00,synthetic-0069,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,ed2eb8bf-0458-4ff4-aa4b-3514aebe805d,0.0,synthetic_operational,pending,
5927b6ce-a954-5798-9d84-1f4e59474a74,b0bc85f3-43eb-560e-ae92-e55b93b9df4f,D6,20260110,2026-01-10T09:00:00+00:00,synthetic-0070,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,27721c36-d4c5-493c-928b-6c624a391677,0.0,synthetic_operational,reviewed,override
1f078d91-1531-5688-8c87-0c8b25456b88,ccf7d7e6-3ac9-5a5c-93a2-5aadc73c3645,D6,20260111,2026-01-11T09:00:00+00:00,synthetic-0071,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,9de8fad7-6add-41a6-b228-1113dc5dd1ea,0.0,synthetic_operational,reviewed,accept
054bab1f-3c1e-516b-b07b-614c186b289e,831832cb-a41c-59ab-9ebf-a29c59f3b8b4,D6,20260112,2026-01-12T09:00:00+00:00,synthetic-0072,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,7fb11c29-3819-4c68-a1a1-e321877374cd,0.0,synthetic_operational,pending,
0e2804e9-f762-5248-b5b9-4f1ee23f784d,c4721ef9-f511-5046-bafd-710b3e94f14b,D6,20260113,2026-01-13T09:00:00+00:00,synthetic-0073,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
0972f068-4ca6-5af2-b73f-6ea13924e266,2ddd440c-aa98-5e47-b183-ddbfe3495c99,D6,20260114,2026-01-14T09:00:00+00:00,synthetic-0074,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,reviewed,override
55df56d1-144d-55b3-a40a-a9e898264b07,85d8d13e-53cd-5b88-94b1-f8ca73b67321,D6,20260115,2026-01-15T09:00:00+00:00,synthetic-0075,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,pending,
01100ae0-c108-5852-b0d0-6041497fb44a,f45111c0-931d-510d-89c7-fd3cb13efbc1,D6,20260201,2026-02-01T09:00:00+00:00,synthetic-0076,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
cbcc59c8-7ce8-55f0-849a-d4e894972e40,d9cc9ea6-6e84-5518-96e8-f08b5d41db0c,D6,20260202,2026-02-02T09:00:00+00:00,synthetic-0077,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,57055177-b158-43a6-9bad-ea3be68f0f68,0.0,synthetic_operational,reviewed,escalate
e4eb9483-4696-5f1f-bb16-edc5def9d6e7,529f0480-0df4-51f6-80c0-6e7654b887b1,D6,20260203,2026-02-03T09:00:00+00:00,synthetic-0078,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,7a211365-abf1-43d7-94e4-af7af5b4d1d3,0.0,synthetic_operational,pending,
6aa1b56d-fe59-5a9a-80a1-25a2b67deba7,bf2b5562-547f-5941-a26b-0ffd0bd0c82d,D6,20260204,2026-02-04T09:00:00+00:00,synthetic-0079,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,2115c97a-a125-4a5d-9dbe-537dc3442dee,0.0,synthetic_operational,reviewed,accept
fc9c4ecd-c785-55c7-9bd2-7c786dc8e80c,918f49a5-2a3d-54ac-845f-1b8260303db9,D6,20260205,2026-02-05T09:00:00+00:00,synthetic-0080,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,ea59d951-0d42-4cd0-a057-5a194e712340,0.0,synthetic_operational,reviewed,escalate
021752a4-fbc8-5ab7-96b4-15d382c38a4a,e6878dac-66b3-504c-9f01-ac991d8972b3,D6,20260206,2026-02-06T09:00:00+00:00,synthetic-0081,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,0a04b503-47a1-4952-a89c-f1b2717393e9,0.0,synthetic_operational,pending,
23f0f478-ee4e-5abd-9e69-3163d6bba094,3e1d2d11-bd51-5579-95c8-f06029f15f88,D6,20260207,2026-02-07T09:00:00+00:00,synthetic-0082,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,e9545e0e-aa0d-4ec2-87bc-0b91c9ff90e0,0.0,synthetic_operational,reviewed,accept
825a41e4-f00d-529b-8b04-648116ccfdf2,7f4c669e-9c69-5f94-9a09-d83fce383b45,D6,20260208,2026-02-08T09:00:00+00:00,synthetic-0083,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
89124132-ec2e-577e-a8d3-3e89756c726f,cd58132d-1c66-58f9-8afe-7666409245ae,D6,20260209,2026-02-09T09:00:00+00:00,synthetic-0084,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,pending,
e16841c6-b8c8-5f62-99c1-305c3fecf549,6ab26355-b286-586e-940f-843ff8f89ec4,D6,20260210,2026-02-10T09:00:00+00:00,synthetic-0085,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
7218721e-8f27-52da-a58d-8e96983bc785,814d48cc-474e-591c-9088-57abdb32f072,D6,20260211,2026-02-11T09:00:00+00:00,synthetic-0086,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,reviewed,override
145d47ef-5287-5027-81a2-968c1e5d4649,72628a0a-e671-5de8-bf91-f58aad520a9b,D6,20260212,2026-02-12T09:00:00+00:00,synthetic-0087,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,cae5f8e4-ca57-49bb-9a84-341e91ebd6e6,0.0,synthetic_operational,pending,
96151653-749b-59ad-b9cd-eee5010277b0,7123e4b1-9a74-5670-93b8-2b17b8fec3e6,D6,20260213,2026-02-13T09:00:00+00:00,synthetic-0088,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,b0619a2f-e05a-42eb-b86b-522ca8b1a3c9,0.0,synthetic_operational,reviewed,accept
e2bf073a-afac-5fc2-92a5-416e0d25e2f3,c0ea255d-1ae9-5ac7-8528-22eb49da8804,D6,20260214,2026-02-14T09:00:00+00:00,synthetic-0089,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,af8eaf1c-d90d-449c-b69f-e8f9ec698419,0.0,synthetic_operational,reviewed,override
ce2b8ed8-43ab-5d2d-b097-b871d7d925d6,bad15fe6-4135-5153-850b-80b15de0534b,D6,20260215,2026-02-15T09:00:00+00:00,synthetic-0090,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,d0222e23-dd3e-4d7a-b3ce-77df0c34e15e,0.0,synthetic_operational,pending,
7b383678-75a3-5000-925b-4bbadacacb59,237dd005-6ccc-5341-a11e-8ababbf90a98,D6,20260301,2026-03-01T09:00:00+00:00,synthetic-0091,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,4c5bade1-b0af-40a5-9f4d-cbfd71ceaf95,0.0,synthetic_operational,reviewed,accept
ac0211fd-38e5-5782-821d-e5e146ff1da7,761436c3-07a9-55aa-a57c-ce5ace0a729a,D6,20260302,2026-03-02T09:00:00+00:00,synthetic-0092,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,a7c8ce1e-0bf6-4cc8-83c7-838b16857314,0.0,synthetic_operational,reviewed,accept
73665528-a523-5ee2-9a15-aa431a35fde4,adb3e3fc-e119-5f88-970e-0711ec08ae14,D6,20260303,2026-03-03T09:00:00+00:00,synthetic-0093,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,pending,
32728420-8ec0-52a6-a5c3-ad282aebab72,35b034ec-d4da-5825-9fb6-a1abdd1be608,D6,20260304,2026-03-04T09:00:00+00:00,synthetic-0094,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,reviewed,override
171912ae-0ecf-5241-a861-64a88a89949a,546d956c-dc4f-57e1-8ff6-3a05a8129aaa,D6,20260305,2026-03-05T09:00:00+00:00,synthetic-0095,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,reviewed,escalate
75541c5e-2b61-5cb0-b8fc-d01c2f4460d1,3a79cc2e-c898-597a-a70a-f38ececb05ba,D6,20260306,2026-03-06T09:00:00+00:00,synthetic-0096,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,pending,
33fef64c-a81b-5b8f-985e-6e60c4935111,a7f971ac-be1a-5b00-adbc-8afd87538af4,D6,20260307,2026-03-07T09:00:00+00:00,synthetic-0097,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,9132ecb9-04c8-419d-859b-2a4c8879baad,0.0,synthetic_operational,reviewed,escalate
7df26e3f-ed9b-5fbf-8ab7-b14adae1faad,571a3524-6b22-5b6c-8bc8-2e35ed56dc4d,D6,20260308,2026-03-08T09:00:00+00:00,synthetic-0098,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,0e042e8b-e5ff-43d7-adcc-0f4de2952a4a,0.0,synthetic_operational,reviewed,accept
9f657412-cd41-59e3-923d-4a1257f9fd09,3ad167eb-1cdc-501e-a4a0-e26ab5312345,D6,20260309,2026-03-09T09:00:00+00:00,synthetic-0099,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,82f4c5e6-a30e-43e3-b41d-f8620e7feea7,0.0,synthetic_operational,pending,
32346432-fdb4-5c1e-bdcc-73850b1432e8,09ec45bf-1551-5683-b64b-8577255e383f,D6,20260310,2026-03-10T09:00:00+00:00,synthetic-0100,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,1293dfd0-53d7-493f-86e0-344c5159ec32,0.0,synthetic_operational,reviewed,escalate
c1ece9a1-856f-5993-aed3-2e930ef5e67a,5b2c4eb7-f56d-5a14-b0c5-b65f66400912,D6,20260311,2026-03-11T09:00:00+00:00,synthetic-0101,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,276fc27f-3a0c-4484-b90d-5366046c3285,0.0,synthetic_operational,reviewed,accept
37a3837a-96f7-5753-b926-26fbd9cf0880,ce38f6d2-dd83-5b16-b2a4-c42f82d3f132,D6,20260312,2026-03-12T09:00:00+00:00,synthetic-0102,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,23065d5d-ff47-4df9-9429-956ee1deb4aa,0.0,synthetic_operational,pending,
84aaa5a8-eea7-5872-8606-dd85ab2af93b,40571c41-f96d-5314-aaf7-45b39ec3d901,D6,20260313,2026-03-13T09:00:00+00:00,synthetic-0103,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
7437ee99-7ec0-5fe4-bb56-3f895a8f7ed9,55d5584d-2b4a-5548-bb6f-7cffdc67ee82,D6,20260314,2026-03-14T09:00:00+00:00,synthetic-0104,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,general_enquiry,P4,0.3,escalate,0,1,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
b9815162-19b4-5e79-80f3-d24d614e2e48,2d741fcc-67fa-509e-9ef4-082e1ee25eae,D6,20260315,2026-03-15T09:00:00+00:00,synthetic-0105,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,escalate,0,1,create_draft_work_order,1,,,synthetic_operational,pending,
b8a98639-2cd2-56b1-878b-d7f456467930,a563405d-826e-5b5b-827d-3806441e97ad,D6,20260401,2026-04-01T09:00:00+00:00,synthetic-0106,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,roads_footpaths,P2,0.82,escalate,0,0,create_draft_work_order,1,,,synthetic_operational,reviewed,override
7f642dbb-5f41-52a3-a086-267ce6c24a89,45a9ecfc-5516-5df8-96b7-6e296b973b30,D6,20260402,2026-04-02T09:00:00+00:00,synthetic-0107,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P1,0.82,escalate,0,1,create_draft_work_order,1,6be747b8-e95e-44ed-ac38-98882031ad68,0.0,synthetic_operational,reviewed,escalate
89d00ecb-ae3c-5162-99db-5f65df8e0231,c4c6578d-afdd-59ac-8863-329e64c8f379,D6,20260403,2026-04-03T09:00:00+00:00,synthetic-0108,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,4cdc1f46-89ef-455f-8c90-2dd04e794ac1,0.0,synthetic_operational,pending,
22625ab3-b712-5cd7-aa6b-11246832d043,6bc20701-0a8f-5ff7-a047-a5ef4a14ef21,D6,20260404,2026-04-04T09:00:00+00:00,synthetic-0109,owner:4,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,23c1bb6c-fbc3-4ed5-96ca-f84f7694d6a7,0.0,synthetic_operational,reviewed,accept
de8770be-d922-5654-b32e-ecd959fcf84e,6110fdb3-d8be-5e48-9745-d28b94b8a469,D6,20260405,2026-04-05T09:00:00+00:00,synthetic-0110,owner:5,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,reject,0,0,close_live_case,1,9b49c58f-8e7b-4bf1-b741-de8752ddafd7,0.0,synthetic_operational,reviewed,override
b635559c-546a-5a71-a698-55997811618d,7635d2d8-9953-5f25-aed6-ad34e7555673,D6,20260406,2026-04-06T09:00:00+00:00,synthetic-0111,owner:1,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P2,0.95,pass,1,0,create_draft_work_order,1,1275a4af-56a0-41a4-b9e8-86545fa26d2b,0.0,synthetic_operational,pending,
d628048d-d3a9-5d9f-9ad5-938da5158185,2a174647-21c9-52b9-a6d7-bf98fe427cef,D6,20260407,2026-04-07T09:00:00+00:00,synthetic-0112,owner:2,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,pass,1,0,create_draft_work_order,1,d4e0f105-301c-42c7-a119-93571fc7d9cf,0.0,synthetic_operational,reviewed,accept
7d8ee355-68fb-5a14-b27c-471fac10a6e6,3cc8fcf4-6d3a-5a3d-9150-3d83216560fe,D6,20260408,2026-04-08T09:00:00+00:00,synthetic-0113,owner:3,9161f77954b7ae4d7a0cd406876e458f0d2573b334e95178e3121769da74236d,e696d4fbf92346a6a7f25ce9abc17a7f431cd32976a57e13df7c83e9f986da78,local,waste_litter,P3,0.95,reject,0,0,create_draft_work_order,0,,,synthetic_operational,reviewed,escalate
